0	0.9685696914	0	-0.2487423425	-0	6.082617662	0
0.01	0.9666603771	0.06078620305	-0.2487423425	-0.3817373552	6.070627168	0
0.02	0.9609399617	0.1213327538	-0.2487423425	-0.761969694	6.034702959	0
0.03	0.9514309982	0.1814009449	-0.2487423425	-1.139197934	5.974986668	0
0.04	0.9381709761	0.2407539547	-0.2487423425	-1.511934836	5.89171373	0
0.05	0.9212121736	0.2991577815	-0.2487423425	-1.878710868	5.78521245	0
0.06	0.9006214516	0.3563821655	-0.2487423425	-2.23808	5.655902716	0
0.07	0.8764799899	0.4122014972	-0.2487423425	-2.588625403	5.504294337	0
0.08	0.8488829673	0.4663957063	-0.2487423425	-2.928965036	5.330985035	0
0.09	0.8179391862	0.5187511299	-0.2487423425	-3.257757096	5.136658089	0
0.1	0.7837706438	0.5690613543	-0.2487423425	-3.573705305	4.922079643	0
0.11	0.7465120512	0.6171280292	-0.2487423425	-3.875564023	4.688095682	0
0.12	0.706310302	0.6627616497	-0.2487423425	-4.16214316	4.435628697	0
0.13	0.6633238933	0.7057823033	-0.2487423425	-4.432312864	4.16567405	0
0.14	0.617722301	0.746020379	-0.2487423425	-4.68500798	3.87929605	0
0.15	0.5696853113	0.7833172366	-0.2487423425	-4.919232246	3.577623755	0
0.16	0.5194023122	0.8175258315	-0.2487423425	-5.134062222	3.261846521	0
0.17	0.4670715467	0.8485112948	-0.2487423425	-5.328650931	2.933209313	0
0.18	0.4128993309	0.876151465	-0.2487423425	-5.5022312	2.593007798	0
0.19	0.3570992415	0.9003373694	-0.2487423425	-5.65411868	2.242583236	0
0.2	0.2998912725	0.9209736542	-0.2487423425	-5.783714548	1.883317191	0
0.21	0.241500969	0.9379789598	-0.2487423425	-5.890507868	1.516626085	0
0.22	0.1821585373	0.9512862421	-0.2487423425	-5.9740776	1.143955614	0
0.23	0.1220979375	0.9608430365	-0.2487423425	-6.034094269	0.7667750475	0
0.24	0.06155596126	0.9666116649	-0.2487423425	-6.070321255	0.3865714367	0
0.25	0.0007712979164	0.9685693843	-0.2487423425	-6.082615733	0.004843750915	0
0.26	-0.0600164063	0.9667084762	-0.2487423425	-6.070929231	-0.3769030316	0
0.27	-0.1205674932	0.9610362775	-0.2487423425	-6.035307823	-0.7571638572	0
0.28	-0.1806432374	0.9515751509	-0.2487423425	-5.975891948	-1.134439531	0
0.29	-0.2400067878	0.9383623974	-0.2487423425	-5.892915856	-1.507242627	0
0.3	-0.2984241008	0.9214501089	-0.2487423425	-5.786706684	-1.874103353	0
0.31	-0.3556648636	0.9009049627	-0.2487423425	-5.657683166	-2.233575344	0
0.32	-0.4115034021	0.8768079591	-0.2487423425	-5.506353983	-2.584241365	0
0.33	-0.4657195703	0.8492541015	-0.2487423425	-5.333315757	-2.924718901	0
0.34	-0.5180996186	0.8183520222	-0.2487423425	-5.1392507	-3.253665605	0
0.35	-0.5684370363	0.7842235541	-0.2487423425	-4.92492392	-3.569784588	0
0.36	-0.616533366	0.7470032501	-0.2487423425	-4.69118041	-3.871829539	0
0.37	-0.6621989858	0.7068378529	-0.2487423425	-4.438941716	-4.158609631	0
0.38	-0.7052538569	0.6638857163	-0.2487423425	-4.169202298	-4.428994222	0
0.39	-0.7455282337	0.6183161811	-0.2487423425	-3.883025617	-4.681917308	0
0.4	-0.7828633326	0.5703089071	-0.2487423425	-3.581539937	-4.916381729	0
0.41	-0.8171119583	0.5200531652	-0.2487423425	-3.265933877	-5.131463098	0
0.42	-0.8481390842	0.4677470908	-0.2487423425	-2.93745173	-5.326313449	0
0.43	-0.8758223844	0.4135969028	-0.2487423425	-2.59738855	-5.500164574	0
0.44	-0.9000527163	0.3578160909	-0.2487423425	-2.247085051	-5.652331058	0
0.45	-0.9207345508	0.3006245733	-0.2487423425	-1.88792232	-5.782212979	0
0.46	-0.9377863487	0.2422478301	-0.2487423425	-1.521316373	-5.88929827	0
0.47	-0.9511408827	0.1829160142	-0.2487423425	-1.148712569	-5.973164744	0
0.48	-0.960745502	0.1228630438	-0.2487423425	-0.7715799149	-6.033481752	0
0.49	-0.9665623397	0.06232568043	-0.2487423425	-0.3914052731	-6.070011494	0
0.5	-0.968568463	0.001542595344	-0.2487423425	-0.009687498759	-6.082609947	0
0.51	-0.9667559624	-0.05924657149	-0.2487423425	0.3720684689	-6.071227444	0
0.52	-0.9611319839	-0.1198021561	-0.2487423425	0.7523575403	-6.035908859	0
0.53	-0.9517187002	-0.1798854154	-0.2487423425	1.129680409	-5.976793437	0
0.54	-0.9385532237	-0.2392594686	-0.2487423425	1.502549463	-5.894114245	0
0.55	-0.9216874598	-0.2976902308	-0.2487423425	1.869494649	-5.788197247	0
0.56	-0.9011879025	-0.3549473362	-0.2487423425	2.229069271	-5.659460028	0
0.57	-0.8771353722	-0.410805046	-0.2487423425	2.579855689	-5.508410138	0
0.58	-0.8496246972	-0.4650431389	-0.2487423425	2.920470912	-5.335643098	0
0.59	-0.8187643393	-0.5174477787	-0.2487423425	3.24957205	-5.141840051	0
0.6	-0.784675967	-0.5678123579	-0.2487423425	3.565861608	-4.927765073	0
0.61	-0.7474939752	-0.6159383119	-0.2487423425	3.868092599	-4.694262164	0
0.62	-0.7073649555	-0.661635902	-0.2487423425	4.155073464	-4.44225192	0
0.63	-0.6644471183	-0.7047249634	-0.2487423425	4.42567277	-4.172727903	0
0.64	-0.6189096691	-0.7450356156	-0.2487423425	4.678823666	-3.886752722	0
0.65	-0.5709321413	-0.7824089321	-0.2487423425	4.913528094	-3.585453847	0
0.66	-0.5207036884	-0.816697567	-0.2487423425	5.128860721	-3.270019163	0
0.67	-0.4684223383	-0.8477663358	-0.2487423425	5.323972589	-2.941692284	0
0.68	-0.4142942125	-0.8754927484	-0.2487423425	5.49809446	-2.601767654	0
0.69	-0.3585327135	-0.8997674924	-0.2487423425	5.650539852	-2.251585441	0
0.7	-0.3013576835	-0.9204948634	-0.2487423425	5.780707742	-1.892526252	0
0.71	-0.2429945376	-0.937593143	-0.2487423425	5.888084938	-1.526005696	0
0.72	-0.183673375	-0.9509949203	-0.2487423425	5.972248099	-1.153468795	0
0.73	-0.1236280721	-0.9606473582	-0.2487423425	6.03286541	-0.7763842929	0
0.74	-0.06309536007	-0.9665124017	-0.2487423425	6.069697883	-0.3962388613	0
0.75	-0.002313891793	-0.9685669275	-0.2487423425	6.082600304	-0.01453124046	0
0.76	0.05847669911	-0.9668028355	-0.2487423425	6.071521807	0.3672336704	0
0.77	0.119036743	-0.9612270808	-0.2487423425	6.036506067	0.7475507463	0
0.78	0.1791274794	-0.951861646	-0.2487423425	5.977691137	1.124920571	0
0.79	0.2385119978	-0.9387434548	-0.2487423425	5.895308896	1.497855346	0
0.8	0.2969561721	-0.9219242262	-0.2487423425	5.789684141	1.864884761	0
0.81	0.3542295836	-0.9014702708	-0.2487423425	5.661233301	2.224561785	0
0.82	0.4101064294	-0.8774622292	-0.2487423425	5.510462799	2.575468377	0
0.83	0.4643664126	-0.849994754	-0.2487423425	5.337967055	2.916221071	0
0.84	0.5167956108	-0.8191761372	-0.2487423425	5.144426142	3.245476436	0
0.85	0.5671873195	-0.7851278824	-0.2487423425	4.930603101	3.561936366	0
0.86	0.6153428672	-0.7479842263	-0.2487423425	4.697340941	3.864353206	0
0.87	0.6610723986	-0.7078916095	-0.2487423425	4.445559308	4.151534663	0
0.88	0.704195623	-0.6650080989	-0.2487423425	4.176250861	4.422348512	0
0.89	0.7445425251	-0.6195027646	-0.2487423425	3.890477362	4.675727058	0
0.9	0.7819540356	-0.5715550134	-0.2487423425	3.589365484	4.910671343	0
0.91	0.8162826578	-0.5213538814	-0.2487423425	3.274102375	5.126255091	0
0.92	0.8473930498	-0.4690972887	-0.2487423425	2.945930973	5.321628352	0
0.93	0.8751625573	-0.4149912594	-0.2487423425	2.606145109	5.49602086	0
0.94	0.899481698	-0.3592491087	-0.2487423425	2.256084403	5.648745063	0
0.95	0.9202545924	-0.3020906026	-0.2487423425	1.897128984	5.77919884	0
0.96	0.9373993426	-0.243741091	-0.2487423425	1.530694052	5.886867872	0
0.97	0.9508483547	-0.1844306195	-0.2487423425	1.15822429	5.971327668	0
